id,key,title,url,parent,role,year,month,pages
36,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-04.pdf,The Radio Constructor 1966-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-04.pdf,,issue,1966,04,68
37,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-08.pdf,The Radio Constructor 1966-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-08.pdf,,issue,1966,08,68
38,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-09.pdf,The Radio Constructor 1966-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-09.pdf,,issue,1966,09,68
39,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-10.pdf,The Radio Constructor 1966-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-10.pdf,,issue,1966,10,68
3a,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-02.pdf,The Radio Constructor 1967-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-02.pdf,,issue,1967,02,68
3b,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-03.pdf,The Radio Constructor 1967-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-03.pdf,,issue,1967,03,68
3c,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-04.pdf,The Radio Constructor 1967-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-04.pdf,,issue,1967,04,68
3d,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-08.pdf,The Radio Constructor 1967-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-08.pdf,,issue,1967,08,68
3e,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-09.pdf,The Radio Constructor 1967-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-09.pdf,,issue,1967,09,68
3f,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-10.pdf,The Radio Constructor 1967-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1967-10.pdf,,issue,1967,10,68
3g,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-02.pdf,The Radio Constructor 1968-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-02.pdf,,issue,1968,02,66
3h,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-03.pdf,The Radio Constructor 1968-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-03.pdf,,issue,1968,03,72
3i,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-04.pdf,The Radio Constructor 1968-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-04.pdf,,issue,1968,04,72
3j,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-08.pdf,The Radio Constructor 1968-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1968-08.pdf,,issue,1968,08,72
